source_code,source_name,target_code,target_name,weight
p14.3,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",,Food n.e.c.,1.0
p15.a,Products of meat cattle,,Food: Meat and fish,1.0
p15.b,Products of meat pigs,,Food: Meat and fish,1.0
p15.c,Products of meat poultry,,Food: Meat and fish,1.0
p15.d,Meat products nec,,Food: Meat and fish,1.0
p15.e,products of Vegetable oils and fats,,Food: Plant-based,1.0
p15.f,Dairy products,,Food: Dairy and eggs,1.0
p15.g,Processed rice,,Food: Plant-based,1.0
p15.h,Sugar,,Food n.e.c.,1.0
p15.i,Food products nec,,Food n.e.c.,1.0
p15.j,Beverages,,Food: Drinks and tobacco,1.0
p15.k,Fish products,,Food: Meat and fish,1.0
p16,Tobacco products (16),,Food: Drinks and tobacco,1.0
p17,Textiles (17),,Clothing and Footware: Textiles and wool,1.0
p18,Wearing apparel; furs (18),,Clothing and Footware: Fur and leather,1.0
p19,Leather and leather products (19),,Clothing and Footware: Fur and leather,1.0
p20,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),,Shelter: Wood products,1.0
p20.w,"Wood material for treatment, Re-processing of secondary wood material into new wood material",,Shelter: Wood products,1.0
p21.1,Pulp,,Manufactured products: Household interior,1.0
p21.w.1,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",,Manufactured products: Household interior,1.0
