source_code,source_name,target_code,target_name,weight
495,Tangerines mandarins clementines satsumas,p01.d,"Vegetables, fruit, nuts",1.0
136,Taro (cocoyam),p01.d,"Vegetables, fruit, nuts",1.0
667,Tea,p01.h,Crops nec,1.0
674,Tea nes,p01.h,Crops nec,1.0
826,Tobacco unmanufactured,p01.h,Crops nec,1.0
388,Tomatoes,p01.d,"Vegetables, fruit, nuts",1.0
97,Triticale,p01.c,Cereal grains nec,1.0
275,Tung nuts,p01.e,Oil seeds,1.0
692,Vanilla,p01.h,Crops nec,1.0
,Vegetable tallow,p15.e,products of Vegetable oils and fats,1.0
463,Vegetables fresh nes,p01.d,"Vegetables, fruit, nuts",1.0
420,Vegetables leguminous nes,p01.d,"Vegetables, fruit, nuts",1.0
205,Vetches,p01.d,"Vegetables, fruit, nuts",1.0
222,Walnuts with shell,p01.d,"Vegetables, fruit, nuts",1.0
567,Watermelons,p01.d,"Vegetables, fruit, nuts",1.0
15,Wheat,p01.b,Wheat,1.0
,"Whey, cheese",p15.f,Dairy products,1.0
890,"Whey, condensed",p15.f,Dairy products,1.0
900,"Whey, dry",p15.f,Dairy products,1.0
564,Wine,p15.j,Beverages,1.0
987,"Wool, greasy",p01.o,"Wool, silk-worm cocoons",1.0
137,Yams,p01.d,"Vegetables, fruit, nuts",1.0
135,Yautia (cocoyam),p01.d,"Vegetables, fruit, nuts",1.0
891,Yoghurt,p15.f,Dairy products,1.0
